5,657,15,1291.60,0
3,350,50,957.72,0
2,306,25,707.46,0
7,639,50,2421.39,0
2,393,13,1284.08,0
3,622,22,1732.46,0
8,30,31,1257.82,0
10,29,8,739.73,0
5,567,5,380.19,0
3,906,11,619.60,0
5,542,44,4013.14,0
1,597,4,352.57,0
3,846,26,907.97,0
10,760,5,12.25,0
3,357,47,4329.10,0
10,53,33,2472.54,0
1,673,29,2714.38,0
9,786,14,870.48,0
3,674,42,1262.66,0
4,231,23,1412.29,0
5,156,16,1567.17,0
4,180,35,1773.99,0
4,609,4,272.34,0
5,300,18,375.66,0
2,706,34,1460.16,0
1,521,21,2006.88,0
1,600,43,3847.25,0
8,483,21,1933.20,0
4,755,36,2684.74,0
9,443,4,192.09,0
6,351,8,506.52,0
1,562,8,183.31,0
1,4,14,1024.14,0
7,484,14,1160.59,0
7,940,34,265.18,0
6,239,47,2681.42,0
5,31,36,3510.72,0
2,879,39,352.42,0
2,30,40,1622.99,0
6,261,49,1540.50,0
2,272,13,465.42,0
2,380,30,623.88,0
10,857,4,371.60,0
3,392,2,26.44,0
10,667,33,331.03,0
6,508,32,2443.04,0
2,217,48,2616.71,0
6,542,30,2736.23,0
8,345,44,145.49,0
7,680,47,520.44,0
6,942,38,2607.95,0
8,689,46,2400.62,0
7,92,29,1414.05,0
10,708,36,1682.01,0
10,702,22,334.57,0
2,57,36,3423.12,0
10,166,4,158.18,0
5,361,16,1311.59,0
5,108,40,3590.76,0
9,731,42,754.01,0
2,744,20,1922.59,0
9,154,14,1066.99,0
4,847,4,82.96,0
1,408,35,2207.43,0
5,703,25,496.68,0
4,445,16,357.81,0
3,467,47,186.35,0
3,389,16,197.93,0
2,214,8,712.73,0
4,856,4,97.02,0
8,932,5,20.32,0
6,890,37,3136.88,0
6,171,33,3114.97,0
5,302,1,64.69,0
1,535,36,1379.70,0
6,857,5,464.50,0
6,473,6,357.93,0
7,391,4,275.46,0
5,518,12,226.97,0
9,907,10,619.53,0
4,284,21,1728.17,0
8,174,41,782.80,0
8,897,12,1058.75,0
3,828,47,1960.56,0
10,190,36,2863.54,0
1,474,13,607.00,0
2,465,38,1767.36,0
3,610,19,741.13,0
8,643,9,784.59,0
5,286,20,874.39,0
7,371,38,1122.36,0
4,279,29,1299.29,0
9,136,33,954.55,0
1,249,29,730.36,0
4,8,3,7.86,0
5,605,15,176.36,0
9,145,27,1678.75,0
2,304,47,3815.17,0
10,898,8,357.89,0
8,138,12,544.41,0
1,625,22,2005.43,0
5,697,41,1524.08,0
3,281,22,1561.89,0
1,837,50,346.92,0
7,401,11,403.90,0
2,651,8,601.42,0
10,718,20,497.12,0
3,811,48,1793.90,0
8,518,15,283.72,0
1,352,7,14.60,0
1,190,40,3181.72,0
5,484,48,3979.16,0
7,718,41,1019.09,0
2,52,47,1945.83,0
4,629,35,2255.92,0
9,370,7,119.25,0
1,283,20,914.36,0
2,428,19,1090.11,0
5,118,50,2047.84,0
4,587,38,3053.76,0
3,875,4,358.87,0
4,920,12,168.67,0
10,54,36,2467.98,0
1,161,32,2259.54,0
10,548,47,2055.62,0
2,822,39,375.72,0
7,773,11,373.82,0
8,514,45,4413.50,0
4,516,13,501.81,0
7,696,44,3961.57,0
6,255,37,1481.96,0
10,119,19,1071.72,0
1,111,21,720.32,0
7,522,3,44.97,0
10,586,5,382.78,0
7,823,39,492.16,0
6,358,36,1041.38,0
3,678,30,2791.25,0
1,220,49,2617.31,0
4,583,47,2128.58,0
3,132,42,3963.73,0
3,806,19,1632.45,0
8,724,19,1371.45,0
9,368,31,625.97,0
3,322,48,475.46,0
6,334,13,1276.46,0
7,815,27,440.09,0
2,391,43,2961.21,0
9,957,13,91.57,0
10,54,5,342.77,0
6,496,34,472.38,0
9,352,32,66.72,0
2,426,49,3660.62,0
1,103,30,1729.90,0
6,655,30,2292.44,0
1,317,47,2988.71,0
7,842,23,512.44,0
6,634,9,524.01,0
10,285,37,2755.04,0
1,775,13,676.77,0
7,756,7,272.70,0
2,915,16,952.24,0
7,359,36,2638.73,0
8,333,29,2157.46,0
1,656,14,167.70,0
3,469,30,1162.96,0
9,13,3,223.62,0
2,666,15,949.05,0
7,309,37,2720.13,0
9,885,40,802.26,0
5,745,29,1245.75,0
3,580,19,1788.22,0
6,44,9,225.46,0
7,655,9,687.73,0
3,51,49,3606.55,0
3,942,37,2539.32,0
8,237,36,2616.46,0
6,181,47,2518.89,0
7,715,44,66.84,0
2,811,25,934.32,0
1,775,17,885.00,0
5,744,27,2595.49,0
3,32,8,414.12,0
10,661,1,20.29,0
6,486,50,823.43,0
5,726,3,122.19,0
10,46,21,2019.66,0
6,973,41,2446.68,0
8,763,16,210.90,0
8,460,2,97.57,0
3,868,21,650.41,0
7,264,22,466.14,0
3,649,19,1414.96,0
5,64,48,2830.78,0
10,203,27,1821.95,0
6,938,28,2238.47,0
1,243,15,652.45,0
9,268,23,2275.70,0
4,652,29,1874.22,0
8,807,17,361.36,0
3,487,45,2860.03,0
1,234,48,2539.23,0
10,257,50,4433.62,0
5,973,37,2207.98,0
4,852,32,86.43,0
10,726,15,610.96,0
1,596,31,617.89,0
6,854,16,195.89,0
4,414,31,2127.37,0
9,511,18,269.91,0
3,631,13,105.38,0
1,99,25,2041.12,0
8,995,1,81.08,0
5,250,35,762.87,0
8,513,36,84.46,0
4,903,37,3145.88,0
3,619,49,4789.47,0
10,924,19,929.38,0
2,159,47,3526.59,0
8,773,7,237.89,0
3,658,10,379.49,0
8,38,23,168.08,0
7,509,20,784.21,0
1,505,26,1143.86,0
6,559,29,1281.19,0
6,191,1,74.72,0
2,438,35,868.28,0
10,716,8,614.57,0
6,784,36,494.38,0
4,260,4,59.99,0
9,531,6,452.39,0
1,838,26,2585.38,0
3,165,40,1617.28,0
3,727,26,1972.80,0
4,824,24,2239.47,0
2,395,19,890.39,0
4,380,14,291.14,0
1,653,48,957.66,0
4,940,18,140.39,0
10,89,37,1663.01,0
4,53,14,1048.96,0
3,988,50,408.56,0
1,206,11,181.94,0
6,446,14,1371.38,0
2,572,3,259.54,0
6,351,13,823.09,0
10,992,48,4426.10,0
2,643,16,1394.82,0
9,873,49,1999.30,0
10,632,31,2803.94,0
7,873,36,1468.87,0
2,140,28,2343.65,0
5,68,32,443.21,0
3,476,7,574.98,0
5,645,11,233.81,0
4,257,10,886.72,0
9,666,50,3163.49,0
6,762,6,492.96,0
1,672,2,87.27,0
7,650,4,199.22,0
6,165,30,1212.96,0
10,240,37,1364.25,0
10,965,45,108.90,0
10,117,17,1648.90,0
10,118,21,860.09,0
7,785,8,604.28,0
2,873,31,1264.86,0
9,25,33,685.05,0
9,627,3,64.25,0
4,930,22,175.48,0
10,836,38,115.37,0
10,90,12,383.59,0
6,569,15,1345.70,0
9,506,25,1209.16,0
9,502,43,1440.45,0
2,494,43,4013.61,0
7,267,30,1061.37,0
1,394,10,515.12,0
9,685,24,497.59,0
3,137,25,1857.96,0
4,751,47,214.47,0
6,240,7,258.10,0
1,370,23,391.83,0
4,940,15,116.99,0
2,260,33,494.93,0
9,491,24,435.49,0
3,979,22,637.89,0
4,957,46,324.03,0
8,631,18,145.91,0
4,859,35,2989.99,0
2,785,5,377.67,0
6,953,11,786.22,0
4,568,1,23.94,0
9,444,34,1465.33,0
5,506,13,628.76,0
4,285,26,1935.97,0
3,840,42,1693.47,0
2,261,1,31.44,0
2,435,4,345.52,0
9,867,21,1734.59,0
7,720,32,2836.03,0
5,90,15,479.49,0
4,587,5,401.81,0
5,747,6,387.90,0
4,556,14,752.80,0
4,439,37,1153.33,0
1,56,8,245.34,0
4,691,7,81.92,0
1,596,14,279.05,0
8,415,47,3196.51,0
7,143,36,368.07,0
9,328,29,861.96,0
1,765,50,3111.68,0
5,798,35,2969.05,0
6,802,49,4375.53,0
6,134,26,1103.62,0
9,809,38,508.35,0
7,173,10,714.05,0
8,834,29,2349.62,0
4,935,22,1347.09,0
4,74,32,1631.35,0
4,911,44,2110.29,0
8,6,4,399.58,0
7,465,28,1302.26,0
2,398,25,1169.99,0
10,678,18,1674.75,0
2,662,39,1550.31,0
1,205,47,4094.50,0
9,248,36,3595.16,0
7,615,26,520.35,0
1,454,11,89.85,0
10,631,48,389.09,0
5,578,8,667.16,0
10,515,38,1464.12,0
10,751,36,164.28,0
3,270,5,493.87,0
6,10,20,335.26,0
7,596,50,996.60,0
4,295,15,1197.32,0
8,203,36,2429.27,0
3,392,1,13.22,0
5,787,10,107.43,0
1,764,45,572.39,0
1,922,41,783.13,0
10,242,30,2672.00,0
4,710,27,193.69,0
6,795,50,3529.08,0
5,411,36,1544.21,0
3,165,24,970.37,0
4,407,50,1035.05,0
2,979,8,231.96,0
10,1000,10,928.68,0
7,585,2,10.76,0
1,770,19,1446.43,0
6,473,49,2923.07,0
3,370,8,136.29,0
9,581,5,29.59,0
4,458,8,101.02,0
2,156,6,587.69,0
9,435,5,431.90,0
9,900,18,963.67,0
4,81,44,3014.01,0
1,323,7,274.40,0
1,153,39,3454.26,0
3,915,17,1011.75,0
1,665,1,5.38,0
7,697,23,854.97,0
7,895,28,696.94,0
4,405,46,3044.32,0
10,308,12,570.57,0
7,133,34,2240.93,0
9,734,49,4361.98,0
3,857,2,185.80,0
8,614,29,2260.52,0
8,481,30,1597.08,0
4,432,4,119.80,0
6,790,25,2086.29,0
8,650,40,1992.18,0
9,890,34,2882.54,0
2,820,20,540.54,0
10,532,13,1290.34,0
8,870,5,184.21,0
6,445,25,559.08,0
5,410,39,2089.28,0
7,901,7,615.94,0
5,48,36,125.64,0
6,17,41,2402.24,0
1,199,24,1795.33,0
10,773,35,1189.43,0
2,632,12,1085.40,0
3,703,9,178.80,0
3,502,45,1507.45,0
2,986,28,1579.31,0
5,318,34,1325.98,0
6,575,19,490.97,0
7,542,48,4377.97,0
2,8,50,131.02,0
3,413,22,1640.66,0
8,282,25,842.81,0
9,571,43,3842.98,0
5,330,46,2113.89,0
5,306,6,169.79,0
6,628,38,1925.96,0
7,56,13,398.68,0
4,624,18,1373.20,0
3,336,4,195.34,0
1,327,50,1044.00,0
5,1000,6,557.21,0
1,445,11,246.00,0
9,74,30,1529.39,0
9,524,36,1894.10,0
9,256,48,763.13,0
9,11,5,152.26,0
2,811,22,822.21,0
7,77,15,1470.20,0
4,870,11,405.27,0
6,496,4,55.57,0
6,68,29,401.66,0
1,247,4,170.36,0
10,982,4,77.65,0
10,300,25,521.75,0
10,612,24,350.05,0
6,308,38,1806.79,0
6,450,21,730.11,0
4,248,19,1897.45,0
9,569,37,3319.38,0
4,398,14,655.20,0
3,203,41,2766.67,0
6,613,31,957.54,0
4,947,40,1611.40,0
4,699,17,1029.92,0
5,57,37,3518.21,0
4,630,8,705.49,0
8,926,19,788.06,0
8,939,43,2936.12,0
2,742,27,1287.56,0
5,636,40,713.94,0
10,786,44,2735.80,0
5,25,48,996.44,0
1,254,50,462.63,0
8,713,45,67.79,0
7,330,40,1838.16,0
10,874,35,433.75,0
4,339,9,184.09,0
10,941,38,883.59,0
3,187,40,2921.13,0
9,51,37,2723.31,0
9,309,4,294.07,0
5,846,20,698.44,0
7,125,37,178.53,0
8,449,10,446.21,0
5,251,44,2503.45,0
6,21,41,1149.64,0
10,292,15,1081.99,0
1,532,18,1786.62,0
9,388,20,384.89,0
5,388,27,519.60,0
10,362,17,249.59,0
7,224,35,2161.82,0
7,916,28,2178.73,0
10,596,22,438.50,0
2,518,48,907.90,0
10,255,3,120.16,0
10,572,29,2508.91,0
8,265,19,1301.82,0
8,991,26,1218.78,0
4,958,34,327.84,0
1,31,19,1852.88,0
1,948,43,2180.23,0
9,800,27,1766.52,0
2,636,39,696.09,0
5,126,36,2273.88,0
9,456,19,899.56,0
9,622,28,2204.95,0
5,401,20,734.37,0
4,656,1,11.98,0
9,730,21,735.29,0
4,527,7,620.17,0
5,862,25,1746.45,0
7,371,40,1181.43,0
5,449,48,2141.83,0
2,732,22,577.73,0
5,352,46,95.91,0
3,200,8,621.47,0
1,500,29,991.01,0
9,713,36,54.23,0
7,766,12,243.94,0
10,245,18,756.00,0
4,104,41,1071.92,0
9,382,33,1560.81,0
7,369,50,2615.95,0
2,604,28,827.13,0
1,144,20,1339.52,0
2,110,12,1057.88,0
10,674,31,931.96,0
2,630,3,264.56,0
9,408,2,126.14,0
9,905,6,491.91,0
10,625,47,4284.32,0
4,542,16,1459.32,0
9,713,31,46.70,0
5,474,22,1027.23,0
1,404,34,3321.78,0
9,491,42,762.11,0
10,419,22,335.23,0
4,143,4,40.90,0
8,339,14,286.36,0
4,176,1,60.61,0
3,185,12,204.70,0
10,755,11,820.34,0
9,556,40,2150.86,0
3,775,41,2134.42,0
9,131,26,1642.16,0
9,749,3,89.14,0
2,501,15,329.22,0
5,815,22,358.60,0
5,23,3,273.52,0
7,775,24,1249.42,0
7,262,4,113.69,0
6,36,31,1092.34,0
1,378,31,3079.86,0
9,601,17,1426.71,0
9,747,38,2456.70,0
8,724,17,1227.08,0
3,641,36,1900.80,0
7,132,43,4058.10,0
6,435,28,2418.63,0
7,731,34,610.39,0
1,731,31,556.53,0
1,778,31,2926.83,0
1,179,6,102.20,0
9,956,37,3304.46,0
6,686,28,2354.93,0
8,334,38,3731.18,0
2,660,28,2050.13,0
10,387,8,101.10,0
4,297,33,2384.82,0
4,783,50,3777.43,0
2,923,5,359.31,0
3,763,18,237.26,0
10,412,10,482.07,0
2,668,32,575.78,0
3,359,41,3005.22,0
2,482,8,648.00,0
2,155,7,266.13,0
10,480,6,335.84,0
8,232,42,1219.12,0
2,284,6,493.76,0
6,682,17,1320.62,0
5,120,24,1760.16,0
8,299,47,3035.67,0
5,768,43,199.17,0
8,855,33,199.17,0
10,960,33,2295.06,0
4,119,18,1015.31,0
9,954,45,697.61,0
3,610,28,1092.19,0
6,761,35,2454.01,0
3,960,40,2781.89,0
7,866,46,2359.89,0
2,973,35,2088.63,0
8,416,27,2525.63,0
8,331,11,28.87,0
10,413,27,2013.53,0
5,980,41,3021.65,0
6,389,31,383.50,0
1,906,13,732.25,0
5,974,15,330.91,0
3,44,7,175.36,0
4,588,5,457.97,0
8,510,41,3818.12,0
7,510,30,2793.75,0
8,976,30,1294.67,0
6,298,37,2359.45,0
6,87,40,3995.72,0
6,464,5,67.88,0
7,530,46,1363.40,0
7,576,39,1452.88,0
3,978,32,865.87,0
1,900,34,1820.26,0
8,368,45,908.66,0
2,68,47,650.97,0
7,910,49,2524.14,0
9,402,26,1090.06,0
1,826,46,2347.84,0
7,826,5,255.20,0
4,62,26,1763.59,0
3,726,17,692.43,0
1,682,11,854.52,0
5,44,18,450.92,0
6,710,45,322.81,0
7,398,35,1637.99,0
2,987,45,4043.26,0
6,146,13,507.23,0
2,7,9,352.27,0
2,624,9,686.60,0
10,840,3,120.96,0
9,576,38,1415.63,0
5,657,37,3185.94,0
4,891,36,485.08,0
9,569,8,717.70,0
1,15,18,177.63,0
8,70,24,1848.03,0
9,356,47,84.31,0
2,259,23,1183.87,0
8,296,46,963.33,0
6,171,36,3398.15,0
10,301,11,971.68,0
4,846,9,314.30,0
3,221,23,370.94,0
3,413,3,223.73,0
8,391,40,2754.61,0
2,869,19,1245.87,0
2,956,50,4465.49,0
7,522,31,464.70,0
8,605,31,364.48,0
2,96,44,1636.90,0
2,948,31,1571.80,0
2,832,9,354.49,0
3,233,37,469.13,0
6,532,5,496.28,0
10,162,40,3259.87,0
1,309,14,1029.24,0
7,937,33,1137.65,0
9,686,11,925.15,0
8,856,44,1067.25,0
7,651,3,225.53,0
5,17,50,2929.56,0
5,164,7,571.57,0
6,374,37,1631.65,0
10,493,39,3113.56,0
1,732,33,866.59,0
9,545,46,1841.45,0
10,806,44,3780.41,0
1,175,42,783.94,0
7,382,25,1182.43,0
8,670,39,2759.92,0
4,549,25,141.38,0
10,908,45,1426.94,0
3,820,43,1162.17,0
4,897,8,705.83,0
1,387,16,202.21,0
3,695,25,359.69,0
4,280,49,2610.56,0
1,524,12,631.37,0
8,71,13,478.05,0
4,458,43,542.99,0
9,732,4,105.04,0
5,638,29,1170.12,0
2,668,47,845.68,0
1,554,31,2597.74,0
4,932,33,134.13,0
9,991,33,1546.92,0
2,500,24,820.14,0
1,737,29,2304.05,0
7,653,9,179.56,0
6,512,36,2874.86,0
4,964,3,176.80,0
1,367,33,1306.01,0
2,626,43,2408.16,0
5,515,25,963.24,0
4,743,28,1627.84,0
9,380,25,519.90,0
9,497,29,1456.42,0
1,557,45,4276.97,0
6,249,33,831.10,0
4,257,27,2394.15,0
4,22,33,2907.54,0
10,788,31,2137.04,0
5,386,3,224.90,0
4,615,1,20.01,0
8,832,15,590.81,0
7,111,40,1372.04,0
8,492,23,1266.91,0
9,456,21,994.25,0
1,782,48,2693.85,0
1,675,49,1114.83,0
1,111,5,171.51,0
6,439,4,124.68,0
6,268,45,4452.46,0
4,899,19,1061.01,0
10,697,31,1152.35,0
4,424,26,1413.14,0
5,265,17,1164.79,0
8,578,33,2752.04,0
1,90,25,799.15,0
4,618,46,3498.74,0
5,651,20,1503.56,0
5,253,34,1207.93,0
5,372,49,759.68,0
5,930,46,366.92,0
1,313,9,383.59,0
4,403,25,1750.45,0
5,605,3,35.27,0
2,657,36,3099.83,0
4,68,50,692.52,0
6,658,49,1859.49,0
2,178,46,1685.60,0
7,327,2,41.76,0
4,258,38,3316.90,0
2,893,24,2099.04,0
7,18,16,1196.86,0
4,391,4,275.46,0
9,932,45,182.91,0
1,542,38,3465.89,0
5,792,24,107.93,0
8,676,25,2270.13,0
5,235,11,61.08,0
1,33,4,374.60,0
2,358,49,1417.44,0
10,228,32,235.21,0
1,64,10,589.75,0
2,520,17,1125.32,0
4,620,20,1065.45,0
8,758,38,2190.35,0
3,44,32,801.63,0
10,202,39,2358.33,0
9,767,35,167.01,0
7,337,8,456.77,0
8,701,42,2153.91,0
3,463,9,527.87,0
3,686,49,4121.13,0
3,999,22,1725.18,0
1,36,37,1303.76,0
3,469,30,1162.96,0
2,993,47,4110.02,0
7,449,21,937.05,0
10,163,26,2050.00,0
7,463,1,58.65,0
10,635,11,453.57,0
7,234,7,370.31,0
3,30,40,1622.99,0
4,435,10,863.80,0
9,631,28,226.97,0
8,969,42,1113.47,0
2,809,13,173.91,0
7,70,31,2387.04,0
9,214,5,445.46,0
8,36,32,1127.58,0
10,830,21,416.90,0
5,889,44,1111.36,0
10,630,28,2469.20,0
3,167,50,1793.54,0
8,510,34,3166.25,0
1,777,6,567.46,0
3,89,14,629.25,0
1,547,11,184.74,0
5,58,16,268.07,0
2,157,50,3796.95,0
4,502,16,535.98,0
6,509,27,1058.68,0
9,85,44,580.60,0
8,383,29,1293.91,0
7,132,47,4435.60,0
9,383,25,1115.44,0
8,819,24,178.71,0
10,731,47,843.78,0
9,154,20,1524.28,0
9,667,2,20.06,0
6,27,20,113.02,0
4,709,15,663.52,0
3,938,44,3517.60,0
4,824,31,2892.65,0
10,518,25,472.86,0
10,375,7,690.46,0
5,100,13,748.12,0
4,27,16,90.42,0
1,921,46,923.76,0
5,655,5,382.07,0
4,345,38,125.65,0
3,732,42,1102.94,0
10,927,7,401.57,0
3,857,30,2787.01,0
7,364,32,742.43,0
2,179,2,34.07,0
7,162,2,162.99,0
9,159,35,2626.19,0
10,88,16,794.08,0
5,146,34,1326.61,0
2,503,30,1600.48,0
9,328,26,772.80,0
10,177,31,2080.94,0
1,599,3,207.55,0
9,228,47,345.46,0
2,964,19,1119.72,0
1,864,8,350.52,0
1,814,38,3361.88,0
9,88,42,2084.47,0
3,798,46,3902.17,0
1,940,47,366.58,0
8,228,44,323.41,0
9,103,13,749.62,0
4,119,11,620.47,0
7,672,37,1614.45,0
9,642,8,213.87,0
4,681,49,128.32,0
3,379,2,91.72,0
8,309,2,147.03,0
7,116,15,543.86,0
1,141,27,1738.44,0
5,884,34,2820.68,0
1,394,49,2524.11,0
5,875,14,1256.03,0
4,111,20,686.02,0
3,470,42,4102.34,0
1,777,44,4161.40,0
10,323,22,862.41,0
2,699,3,181.75,0
5,708,38,1775.46,0
5,407,24,496.83,0
1,982,30,582.34,0
7,463,37,2170.14,0
9,134,32,1358.31,0
2,623,8,705.82,0
4,243,28,1217.91,0
10,591,16,116.24,0
7,487,5,317.78,0
10,822,32,308.28,0
5,880,7,663.97,0
4,317,11,699.48,0
8,866,47,2411.19,0
7,165,25,1010.80,0
1,328,49,1456.42,0
10,392,47,621.34,0
5,371,31,915.61,0
4,514,48,4707.74,0
7,141,40,2575.46,0
8,803,8,419.16,0
8,239,33,1882.70,0
10,402,33,1383.54,0
9,453,20,358.52,0
3,265,13,890.72,0
9,286,50,2185.98,0
1,658,31,1176.41,0
6,721,50,466.11,0
10,221,2,32.26,0
2,807,50,1062.81,0
10,220,7,373.90,0
5,962,45,3026.86,0
9,309,47,3455.30,0
8,772,44,1182.58,0
3,437,47,444.73,0
3,401,15,550.78,0
8,630,14,1234.60,0
10,463,10,586.52,0
4,258,18,1571.16,0
6,884,15,1244.42,0
10,86,47,3866.06,0
5,195,47,990.04,0
7,426,34,2540.02,0
6,416,49,4583.54,0
8,382,7,331.08,0
8,473,31,1849.29,0
10,931,1,17.47,0
10,952,28,935.14,0
9,209,24,577.41,0
8,33,26,2434.92,0
4,990,12,514.77,0
1,596,41,817.21,0
9,44,10,250.51,0
9,956,5,446.55,0
1,472,10,637.41,0
5,271,41,2739.29,0
9,411,50,2144.74,0
10,15,13,128.29,0
3,212,33,841.36,0
1,85,8,105.56,0
6,999,14,1097.84,0
1,893,8,699.68,0
8,254,41,379.36,0
7,564,6,109.60,0
4,211,2,40.21,0
3,603,33,2725.58,0
4,778,15,1416.21,0
8,126,14,884.29,0
1,430,49,4038.23,0
1,27,15,84.77,0
6,642,19,507.93,0
2,970,21,560.17,0
9,983,20,1693.34,0
4,198,41,1440.06,0
5,746,42,1928.78,0
7,324,3,85.68,0
3,976,27,1165.20,0
1,456,15,710.18,0
7,609,22,1497.85,0
1,936,30,1794.20,0
1,550,15,866.47,0
1,525,25,2236.38,0
2,727,5,379.38,0
6,257,8,709.38,0
5,356,41,73.55,0
4,857,29,2694.11,0
4,81,50,3425.01,0
10,978,14,378.82,0
5,825,37,2937.07,0
10,881,38,1814.90,0
4,385,49,3859.95,0
2,126,7,442.14,0
3,562,50,1145.66,0
6,422,7,389.24,0
10,620,12,639.27,0
10,761,50,3505.73,0
5,109,40,3420.83,0
3,409,30,754.89,0
10,755,9,671.19,0
1,867,11,908.59,0
6,390,32,667.46,0
8,420,22,506.68,0
4,450,14,486.74,0
6,322,2,19.81,0
2,444,50,2154.90,0
2,80,21,62.75,0
1,573,16,773.55,0
4,50,9,766.89,0
9,156,49,4799.47,0
10,1000,18,1671.62,0
5,808,16,77.62,0
8,70,36,2772.04,0
8,731,40,718.11,0
4,681,17,44.52,0
4,832,26,1024.08,0
10,370,49,834.77,0
4,408,36,2270.50,0
6,288,30,1873.19,0
3,486,39,642.27,0
7,321,45,2014.72,0
5,320,5,465.18,0
8,289,43,2173.68,0
10,388,19,365.65,0
10,132,40,3774.98,0
8,817,15,668.60,0
9,470,20,1953.49,0
4,12,47,3725.58,0
4,390,22,458.88,0
3,401,28,1028.12,0
9,873,24,979.25,0
8,331,29,76.11,0
10,596,24,478.37,0
7,185,44,750.56,0
7,296,32,670.14,0
3,682,1,77.68,0
4,180,26,1317.82,0
9,341,22,1003.58,0
6,498,3,299.44,0
8,590,38,1893.52,0
6,693,37,1370.44,0
7,143,21,214.71,0
5,88,3,148.89,0
9,660,22,1610.82,0
4,749,36,1069.62,0
2,9,37,750.85,0
10,921,19,381.55,0
10,524,21,1104.89,0
6,545,6,240.19,0
6,774,46,2248.17,0
5,426,46,3436.50,0
1,628,12,608.20,0
5,720,34,3013.28,0
5,129,34,2659.81,0
2,912,14,396.04,0
4,632,42,3798.89,0
2,4,12,877.83,0
4,736,2,143.96,0
7,590,36,1793.86,0
9,933,40,719.33,0
10,539,43,2363.45,0
1,901,21,1847.82,0
2,995,27,2189.15,0
10,472,33,2103.45,0
9,244,1,22.18,0
8,163,48,3784.62,0
8,988,6,49.03,0
9,948,25,1267.58,0
6,52,27,1117.82,0
1,129,50,3911.49,0
7,144,8,535.81,0
4,350,45,861.95,0
4,529,43,2379.76,0
9,761,39,2734.47,0
4,85,41,541.01,0
6,833,39,2497.90,0
3,658,42,1593.85,0
1,835,47,3847.24,0
5,596,40,797.28,0
10,777,25,2364.43,0
5,104,14,366.02,0
5,964,50,2946.63,0
10,276,16,704.53,0
5,125,37,178.53,0
10,401,2,73.44,0
5,227,42,3974.79,0
6,804,18,552.85,0
6,48,18,62.82,0
8,21,18,504.72,0
8,456,35,1657.09,0
7,325,45,70.50,0
4,849,32,3171.61,0
6,984,37,2445.68,0
9,35,13,169.48,0
3,414,25,1715.62,0
4,389,42,519.58,0
10,672,16,698.14,0
5,336,31,1513.89,0
8,133,11,725.01,0
6,34,43,2156.32,0
5,870,4,147.37,0
4,188,20,515.53,0
7,531,11,829.38,0
6,780,33,125.80,0
6,580,36,3388.21,0
7,394,43,2215.04,0
2,727,15,1138.15,0
6,706,16,687.14,0
7,110,30,2644.69,0
7,205,34,2961.98,0
9,20,46,1389.32,0
9,865,23,76.29,0
1,945,47,2593.72,0
1,230,38,3288.05,0
9,968,43,3569.16,0
5,217,41,2235.11,0
8,317,4,254.36,0
6,680,27,298.98,0
8,157,8,607.51,0
3,988,25,204.28,0
2,878,6,301.26,0
7,865,3,9.95,0
8,470,25,2441.87,0
10,506,29,1402.63,0
2,106,22,1253.16,0
7,235,33,183.24,0
2,657,17,1463.81,0
2,479,3,140.90,0
4,35,6,78.22,0
6,824,3,279.93,0
6,939,33,2253.30,0
6,743,10,581.37,0
1,392,40,528.80,0
9,208,39,3319.99,0
1,584,14,330.23,0
9,995,22,1783.75,0
4,306,19,537.67,0
4,965,42,101.64,0
5,713,12,18.08,0
8,266,32,2723.66,0
6,621,38,1902.33,0
6,456,27,1278.32,0
7,181,7,375.15,0
5,595,46,2409.05,0
9,762,39,3204.27,0
7,254,45,416.37,0
1,3,47,4185.45,0
2,857,38,3530.21,0
1,304,29,2354.04,0
3,685,25,518.33,0
10,150,36,214.72,0
7,961,25,1907.93,0
10,159,8,600.27,0
5,954,6,93.01,0
10,133,17,1120.47,0
10,523,47,3302.67,0
9,873,50,2040.10,0
1,894,22,169.69,0
2,783,41,3097.49,0
1,211,27,542.85,0
9,511,41,614.80,0
5,101,45,300.35,0
8,983,38,3217.35,0
5,88,44,2183.73,0
2,565,12,338.76,0
5,708,9,420.50,0
1,999,11,862.59,0
7,758,32,1844.50,0
3,76,46,1881.49,0
5,997,29,2409.26,0
2,677,9,138.84,0
5,131,25,1579.00,0
6,149,28,36.20,0
6,812,31,585.03,0
9,638,29,1170.12,0
6,136,16,462.81,0
6,51,13,956.84,0
1,625,29,2643.52,0
10,537,8,149.46,0
6,771,41,2720.32,0
9,266,39,3319.46,0
8,294,23,149.35,0
5,555,26,511.19,0
7,832,6,236.33,0
1,41,8,553.38,0
4,530,36,1067.01,0
6,766,37,752.14,0
3,2,17,438.63,0
9,225,7,210.34,0
10,76,7,286.31,0
2,144,45,3013.91,0
3,478,33,2384.58,0
4,728,21,538.43,0
1,827,11,326.36,0
3,26,46,1608.86,0
1,148,33,2730.92,0
1,812,17,320.82,0
3,672,8,349.07,0
8,339,16,327.27,0
7,760,50,122.45,0
7,997,47,3904.67,0
8,653,41,818.00,0
7,743,38,2209.21,0
4,688,45,2236.97,0
4,319,2,46.30,0
4,993,24,2098.74,0
5,694,49,145.46,0
6,36,34,1198.05,0
1,787,41,440.48,0
3,544,38,302.97,0
10,972,2,134.32,0
8,866,40,2052.08,0
9,176,31,1878.83,0
10,415,45,3060.49,0
6,111,32,1097.63,0
